player_id,player_name,team_name,competition_name,season,xg,npxg,games,goals,assists,minutes,pens_att,position,xg_per90,cards_red,pens_made,xg_assist,goals_pens,npxg_per90,goals_per90,minutes_90s,nationality,cards_yellow,games_starts,assists_per90,goals_assists,npxg_xg_assist,xg_assist_per90,goals_pens_per90,progressive_passes,xg_xg_assist_per90,goals_assists_per90,progressive_carries,npxg_xg_assist_per90,goals_assists_pens_per90,progressive_passes_received,gk_ties,gk_wins,gk_games,gk_saves,gk_losses,gk_minutes,gk_pens_att,gk_save_pct,gk_pens_saved,gk_pens_missed,gk_clean_sheets,gk_games_starts,gk_pens_allowed,gk_goals_against,gk_pens_save_pct,gk_clean_sheets_pct,gk_goals_against_per90,gk_shots_on_target_against,gk_psxg,gk_passes,gk_crosses,gk_psxg_net,gk_goal_kicks,gk_passes_throws,gk_psxg_net_per90,gk_crosses_stopped,gk_passes_launched,gk_own_goals_against,gk_passes_length_avg,gk_crosses_stopped_pct,gk_passes_pct_launched,gk_pct_passes_launched,gk_goal_kick_length_avg,gk_free_kick_goals_against,gk_pct_goal_kicks_launched,gk_avg_distance_def_actions,gk_corner_kick_goals_against,gk_passes_completed_launched,gk_def_actions_outside_pen_area,gk_psnpxg_per_shot_on_target_against,gk_def_actions_outside_pen_area_per90,shots,xg_net,npxg_net,shots_per90,npxg_per_shot,goals_per_shot,shots_on_target,shots_free_kicks,shots_on_target_pct,average_shot_distance,shots_on_target_per90,goals_per_shot_on_target,gca,sca,gca_per90,gca_shots,sca_per90,sca_shots,gca_fouled,sca_fouled,gca_defense,sca_defense,gca_take_ons,sca_take_ons,gca_passes_dead,gca_passes_live,sca_passes_dead,sca_passes_live,passes,pass_xa,passes_pct,passes_long,passes_short,passes_medium,xg_assist_net,assisted_shots,passes_pct_long,passes_completed,passes_pct_short,passes_pct_medium,passes_completed_long,passes_total_distance,passes_completed_short,passes_completed_medium,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_progressive_distance,crosses,throw_ins,passes_dead,passes_live,corner_kicks,through_balls,passes_blocked,corner_kicks_in,passes_offsides,passes_switches,corner_kicks_out,passes_free_kicks,corner_kicks_straight,blocks,errors,tackles,challenges,clearances,tackles_won,blocked_shots,interceptions,blocked_passes,challenges_lost,tackles_att_3rd,tackles_def_3rd,tackles_mid_3rd,challenge_tackles,challenge_tackles_pct,tackles_interceptions,fouls,fouled,offsides,pens_won,own_goals,aerials_won,aerials_lost,pens_conceded,aerials_won_pct,ball_recoveries,cards_yellow_red,carries,touches,take_ons,miscontrols,dispossessed,take_ons_won,passes_received,touches_att_3rd,touches_def_3rd,touches_mid_3rd,carries_distance,take_ons_tackled,take_ons_won_pct,touches_live_ball,take_ons_tackled_pct,touches_att_pen_area,touches_def_pen_area,carries_into_final_third,carries_into_penalty_area,carries_progressive_distance,on_xg_for,games_subs,plus_minus,minutes_pct,unused_subs,on_goals_for,on_xg_against,xg_plus_minus,games_complete,minutes_per_sub,plus_minus_wowy,points_per_game,minutes_per_game,on_goals_against,plus_minus_per90,minutes_per_start,xg_plus_minus_wowy,xg_plus_minus_per90
df04eb4b,Crysencio Summerville,West Ham,Premier-League,2024-2025,1.6,1.6,19,1,1,786,0,"FW,MF",0.19,0,0,1.7,1,0.19,0.11,8.7,NED,2,7,0.11,2,3.3,0.19,0.11,18,0.38,0.23,29,0.38,0.23,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,-0.6,-0.6,1.60,0.12,0.07,4,0,28.6,13.4,0.46,0.25,1,35,0.11,0,4.01,0,0,5,0,1,0,5,0,1,3,21,254,1.7,76.4,22,148,62,-0.7,17,50.0,194,84.5,88.7,11,2881,125,55,13,12,5,640,21,2,13,241,8,3,13,6,0,0,0,2,0,13,0,13,9,7,7,4,0,9,6,3,2,8,3,33.3,13,9,23,4,0,0,4,9,0,30.8,38,0,207,372,39,20,16,13,259,181,47,147,1463,18,33.3,372,46.2,38,9,15,13,762,13.6,12,-7,29.1,1,13,17.1,-3.5,1,26,-0.33,1.05,41,20,-0.80,67,-0.08,-0.40
dc45ac24,Thiago,Brentford,Premier-League,2024-2025,0.1,0.1,4,0,0,132,0,FW,0.07,0,0,0.1,0,0.07,0.00,1.5,BRA,0,1,0.00,0,0.2,0.05,0.00,2,0.11,0.00,3,0.11,0.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.1,-0.1,0.68,0.10,0.00,0,0,0.0,14.7,0.00,,0,2,0.00,0,1.36,0,0,0,0,1,0,0,0,0,0,1,39,0.0,71.8,4,20,12,-0.1,2,75.0,28,70.0,75.0,3,428,14,9,1,1,0,56,1,0,1,38,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,0,2,0,1,1,1,0,0,0.0,4,3,3,1,0,0,4,3,0,57.1,9,0,34,56,3,5,1,2,35,23,11,23,119,1,66.7,56,33.3,2,6,2,1,42,0.9,3,+1,4.9,0,3,2.5,-1.5,0,20,+0.58,1.75,33,2,+0.68,72,-1.10,-1.05
39944392,Sammie Szmodics,Ipswich Town,Premier-League,2024-2025,3.4,3.4,19,4,0,979,0,"FW,MF",0.31,0,0,0.2,4,0.31,0.37,10.9,IRL,2,13,0.00,4,3.6,0.02,0.37,18,0.33,0.37,16,0.33,0.37,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,+0.6,+0.6,1.93,0.16,0.19,12,0,57.1,14.0,1.10,0.33,0,9,0.00,0,0.83,1,0,0,0,0,0,1,0,0,0,7,194,0.5,74.2,29,77,64,-0.2,4,51.7,144,87.0,84.4,15,2402,67,54,10,4,1,702,13,0,10,184,6,0,12,6,0,0,0,1,0,10,0,15,23,14,9,2,6,8,17,2,4,9,6,26.1,21,9,8,8,0,0,6,11,1,35.3,41,0,174,309,12,24,17,4,189,116,80,119,989,6,33.3,309,50.0,33,17,8,7,399,11.1,6,-6,36.3,2,11,22.7,-11.6,0,12,+0.86,0.68,52,17,-0.55,70,-0.05,-1.06
934e1968,Dominik Szoboszlai,Liverpool,Premier-League,2024-2025,6.8,6.8,28,5,3,"2,043",0,MF,0.30,0,0,5.0,5,0.30,0.22,22.7,HUN,6,23,0.13,8,11.8,0.22,0.22,105,0.52,0.35,63,0.52,0.35,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,-1.8,-1.8,2.47,0.12,0.09,17,2,30.4,17.9,0.75,0.29,12,95,0.53,3,4.19,11,0,1,0,1,0,4,0,9,4,74,1103,4.2,84.4,108,579,330,-2.0,41,72.2,931,88.9,88.8,78,14459,515,293,70,29,4,2886,32,31,91,1011,12,4,23,8,1,12,3,16,0,33,1,29,37,15,19,4,9,29,22,5,8,16,15,40.5,38,35,21,4,0,0,16,20,0,44.4,110,0,693,1322,35,33,19,19,908,528,169,643,3569,13,54.3,1322,37.1,87,21,44,17,1985,50.0,5,+30,75.7,0,49,19.7,+30.3,16,27,-0.46,2.46,73,19,+1.32,83,-0.04,+1.34
e514ab62,Matt Targett,Newcastle Utd,Premier-League,2024-2025,0.0,0.0,1,0,0,12,0,DF,0.00,0,0,0.0,0,0.00,0.00,0.1,ENG,0,0,0.00,0,0.0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,7,0.0,100.0,0,5,2,0.0,0,,7,100.0,100.0,0,84,5,2,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,,1,0,2,8,0,0,0,0,5,3,1,4,5,0,,8,,0,0,0,0,1,0.3,1,+1,0.5,13,1,0.2,+0.1,0,12,+7.19,3.00,12,0,+7.50,,+0.20,+0.56
15ea812b,James Tarkowski,Everton,Premier-League,2024-2025,1.1,1.1,30,1,1,"2,691",0,DF,0.04,0,0,2.2,1,0.04,0.03,29.9,ENG,5,30,0.03,2,3.3,0.07,0.03,69,0.11,0.07,8,0.11,0.07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,-0.1,-0.1,0.47,0.08,0.07,4,0,28.6,8.6,0.13,0.25,4,35,0.13,0,1.17,4,0,0,0,0,0,0,0,4,2,29,1194,2.0,81.2,256,370,525,-1.2,14,62.9,970,84.9,92.4,161,20515,314,485,77,10,0,7712,0,2,67,1118,0,1,12,0,9,13,0,41,0,53,4,60,38,197,38,39,37,14,15,3,37,20,23,60.5,97,33,23,2,0,0,96,29,1,76.8,93,0,676,1580,7,12,7,5,860,96,909,584,3274,2,71.4,1580,28.6,49,338,10,0,1728,32.3,0,-5,99.7,0,32,37.0,-4.6,29,,-0.17,1.13,90,37,-0.17,90,-0.95,-0.16
5c0da4a4,Marcus Tavernier,Bournemouth,Premier-League,2024-2025,5.2,5.2,22,3,5,"1,505",0,"FW,MF",0.31,0,0,2.8,3,0.31,0.18,16.7,ENG,5,16,0.30,8,8.0,0.17,0.18,95,0.48,0.48,36,0.48,0.48,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,-2.2,-2.2,2.81,0.11,0.06,15,4,31.9,20.4,0.90,0.20,10,82,0.60,1,4.90,6,1,4,0,0,0,3,3,5,12,57,690,2.5,72.2,99,278,264,+2.2,36,43.4,498,86.7,77.7,43,8483,241,205,60,28,9,2610,88,23,105,581,43,3,18,33,4,6,4,27,0,12,0,38,25,11,23,2,4,10,16,9,12,17,9,36.0,42,23,20,4,0,0,21,29,0,42.0,92,0,510,905,47,36,41,20,571,480,100,345,3047,24,42.6,905,51.1,47,17,33,7,1435,31.5,6,+1,55.7,0,24,19.3,+12.2,8,26,-0.69,1.41,68,23,+0.06,84,+0.53,+0.73
cc2d7ad5,Charlie Taylor,Southampton,Premier-League,2024-2025,0.0,0.0,7,0,0,266,0,DF,0.00,0,0,0.1,0,0.00,0.00,3.0,ENG,1,2,0.00,0,0.1,0.03,0.00,8,0.03,0.00,3,0.03,0.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,1,2,0.34,0,0.68,0,0,0,0,0,0,0,0,1,0,2,177,0.1,87.0,17,67,86,-0.1,1,70.6,154,94.0,89.5,12,2691,63,77,8,2,1,691,9,21,30,146,2,0,3,1,1,0,1,7,0,5,1,7,6,22,5,3,3,2,1,0,4,3,5,83.3,10,2,2,0,0,0,4,2,0,66.7,7,0,91,219,2,1,1,2,133,36,93,91,386,0,100.0,219,0.0,1,21,3,0,155,3.2,5,-8,9.9,6,2,7.4,-4.2,2,17,-1.19,0.14,38,10,-2.71,90,-0.08,-1.43
48eed8d5,Jack Taylor,Ipswich Town,Premier-League,2024-2025,0.6,0.6,24,1,0,514,0,MF,0.10,0,0,0.5,1,0.10,0.18,5.7,IRL,3,1,0.00,1,1.1,0.10,0.18,37,0.20,0.18,9,0.20,0.18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,+0.4,+0.4,2.45,0.04,0.07,4,0,28.6,24.1,0.70,0.25,1,18,0.17,0,3.15,2,0,0,0,1,0,1,0,1,1,13,298,0.7,81.5,32,126,129,-0.5,5,59.4,243,86.5,86.0,19,4283,109,111,27,7,0,1296,5,0,6,292,3,2,4,3,0,3,0,2,0,5,0,14,16,14,6,2,4,3,8,1,4,9,8,50.0,18,10,2,0,0,0,7,4,0,63.6,36,0,187,366,5,4,5,2,242,72,100,201,1113,2,40.0,366,40.0,5,20,8,1,629,5.0,23,-4,19.0,1,5,9.4,-4.4,0,18,+0.49,0.58,21,9,-0.70,89,+0.33,-0.77
829aa60c,Mathys Tel,Tottenham,Premier-League,2024-2025,0.8,0.8,5,0,0,308,0,FW,0.24,0,0,0.1,0,0.24,0.00,3.4,FRA,0,4,0.00,0,0.9,0.03,0.00,4,0.27,0.00,8,0.27,0.00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-0.8,-0.8,2.92,0.08,0.00,5,0,50.0,16.3,1.46,0.00,0,5,0.00,0,1.47,2,0,0,0,0,0,0,0,0,0,3,69,0.1,76.8,6,33,27,-0.1,3,83.3,53,87.9,70.4,5,887,29,19,4,2,1,118,5,2,4,65,0,0,2,0,0,1,0,0,0,2,1,2,5,1,1,0,0,2,4,1,0,1,1,20.0,2,5,3,0,0,0,1,2,0,33.3,16,0,84,114,16,7,6,3,79,61,13,43,534,11,18.8,114,68.8,16,0,7,3,235,5.3,1,+1,11.4,1,3,5.2,+0.1,1,3,-0.08,1.20,62,2,+0.29,76,+0.08,+0.02
77d7c96f,Kenny Tete,Fulham,Premier-League,2024-2025,1.0,1.0,15,0,2,"1,262",0,DF,0.07,0,0,0.7,0,0.07,0.00,14.0,NED,3,15,0.14,2,1.8,0.05,0.00,42,0.13,0.14,33,0.13,0.14,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,-1.0,-1.0,1.28,0.06,0.00,2,0,11.1,16.4,0.14,0.00,3,23,0.21,0,1.64,3,0,2,0,0,0,2,0,3,0,16,706,0.5,81.6,72,331,260,+1.3,5,63.9,576,91.5,80.0,46,9210,303,208,53,6,4,3032,19,115,118,585,0,1,19,0,3,2,0,3,0,19,0,41,28,36,27,6,28,13,11,9,20,12,17,60.7,69,23,12,0,0,0,15,11,0,57.7,49,0,459,879,16,16,10,7,511,232,271,382,2287,4,43.8,879,25.0,26,48,17,7,1114,19.3,0,0,46.7,1,17,16.6,+2.7,11,,-0.25,1.40,84,17,0.00,84,+0.01,+0.19
fc027d02,Luke Thomas,Leicester City,Premier-League,2024-2025,0.0,0.0,6,0,0,453,0,DF,0.01,0,0,0.1,0,0.01,0.00,5.0,ENG,1,5,0.00,0,0.1,0.02,0.00,15,0.03,0.00,2,0.03,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.40,0.02,0.00,0,0,0.0,25.6,0.00,,0,2,0.00,0,0.40,0,0,0,0,0,0,0,0,0,0,2,259,0.1,78.8,31,107,109,-0.1,2,41.9,204,90.7,82.6,13,3311,97,90,15,2,1,1088,8,22,32,224,3,0,4,2,3,0,0,7,0,8,1,16,18,21,12,4,6,4,5,1,14,1,13,72.2,22,2,3,0,0,0,5,8,0,38.5,19,0,151,325,4,5,0,1,178,42,135,150,544,3,25.0,325,75.0,4,26,2,1,247,2.7,1,-10,16.8,11,2,8.9,-6.2,4,4,-0.71,0.00,76,12,-1.99,90,-0.28,-1.23
56f7a928,Youri Tielemans,Aston Villa,Premier-League,2024-2025,2.6,1.8,30,2,4,"2,555",1,MF,0.09,0,0,5.7,2,0.06,0.07,28.4,BEL,4,30,0.14,6,7.5,0.20,0.07,188,0.29,0.21,30,0.27,0.21,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,-0.6,+0.2,1.02,0.06,0.07,8,0,27.6,21.2,0.28,0.25,9,96,0.32,0,3.38,3,0,2,0,1,0,3,3,6,30,57,1738,4.9,81.9,214,747,711,-1.7,50,52.8,1424,89.6,87.2,113,24219,669,620,179,29,4,8470,107,2,173,1558,77,17,31,59,7,6,6,80,1,33,3,73,65,39,49,14,21,19,30,5,28,40,35,53.8,94,37,48,0,0,0,18,17,0,51.4,124,0,1079,2013,55,29,25,29,1412,472,414,1148,4652,17,52.7,2012,30.9,32,85,23,8,2086,40.2,0,+2,94.6,0,42,37.3,+2.9,23,,+1.93,1.60,85,40,+0.07,85,+1.00,+0.10
fce2302c,Kieran Tierney,Arsenal,Premier-League,2024-2025,0.2,0.2,6,0,0,81,0,"DF,FW",0.23,0,0,0.5,0,0.23,0.00,0.9,SCO,0,0,0.00,0,0.7,0.54,0.00,3,0.77,0.00,2,0.77,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.2,-0.2,1.11,0.21,0.00,0,0,0.0,2.6,0.00,,0,3,0.00,0,3.33,0,0,0,0,0,0,0,0,0,0,3,34,0.3,70.6,5,15,11,-0.5,3,40.0,24,93.3,63.6,2,362,14,7,2,3,1,101,5,1,1,33,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,2,1,1,0,0,0.0,3,0,0,0,0,0,3,1,0,75.0,3,0,16,42,1,1,0,0,30,21,6,15,80,1,0.0,42,100.0,3,1,1,1,49,1.6,6,0,3.0,12,0,1.2,+0.4,0,14,-1.03,2.33,14,0,0.00,,-0.29,+0.42
41034650,Jurriën Timber,Arsenal,Premier-League,2024-2025,1.0,1.0,27,1,2,"2,275",0,DF,0.04,0,0,0.8,1,0.04,0.04,25.3,NED,7,26,0.08,3,1.8,0.03,0.04,138,0.07,0.12,53,0.07,0.12,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.51,0.08,0.08,4,0,30.8,14.8,0.16,0.25,8,50,0.32,0,1.98,0,0,1,0,1,1,3,0,7,1,44,1290,1.2,85.3,46,700,491,+1.2,16,54.3,1100,90.6,85.5,25,15829,634,420,98,16,2,4366,28,175,196,1091,0,2,24,0,3,1,0,21,0,19,1,54,25,44,36,4,21,15,8,11,14,29,17,68.0,75,30,27,6,0,0,21,19,0,52.5,90,0,823,1545,51,32,23,23,961,484,278,790,3587,23,45.1,1545,45.1,64,50,26,11,1892,40.2,1,+32,84.3,0,50,19.4,+20.8,17,22,+1.69,2.11,84,18,+1.27,87,+0.78,+0.82
88f130ed,Jean-Clair Todibo,West Ham,Premier-League,2024-2025,0.2,0.2,19,0,0,"1,145",0,DF,0.01,0,0,0.0,0,0.01,0.00,12.7,FRA,2,12,0.00,0,0.2,0.00,0.00,24,0.01,0.00,6,0.01,0.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.2,-0.2,0.31,0.04,0.00,0,0,0.0,14.6,0.00,,0,5,0.00,0,0.39,0,0,0,0,1,0,0,0,0,0,4,656,0.1,87.3,70,217,356,0.0,2,48.6,573,91.7,94.9,34,10394,199,338,30,1,0,3488,2,2,21,632,0,0,4,0,3,3,0,19,0,18,3,28,19,58,17,9,19,9,3,0,19,9,16,84.2,47,7,3,0,0,0,22,19,0,53.7,50,0,463,800,13,6,7,7,537,32,443,332,2069,6,53.8,800,46.2,9,117,5,0,1072,18.5,7,-4,42.4,5,18,18.9,-0.4,6,31,+0.44,1.47,60,22,-0.31,77,+0.54,-0.03
a105d46a,Harry Toffolo,Nott'ham Forest,Premier-League,2024-2025,0.0,0.0,3,0,0,47,0,DF,0.03,0,0,0.0,0,0.03,0.00,0.5,ENG,0,0,0.00,0,0.0,0.00,0.00,2,0.03,0.00,0,0.03,0.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,1.91,0.02,0.00,0,0,0.0,28.5,0.00,,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,34,0.0,73.5,3,20,9,0.0,0,0.0,25,90.0,77.8,0,338,18,7,1,0,0,192,3,10,11,23,1,0,2,1,0,0,0,0,0,0,0,2,0,7,0,0,1,0,0,1,1,0,0,,3,0,0,0,0,0,1,0,0,100.0,2,0,10,44,0,0,0,0,18,21,13,10,21,0,,44,,2,3,0,0,11,0.8,3,-1,1.7,14,0,0.7,+0.1,0,16,-2.46,2.33,16,1,-1.91,,+0.05,+0.10
b3af9be1,Takehiro Tomiyasu,Arsenal,Premier-League,2024-2025,0.2,0.2,1,0,0,7,0,DF,2.37,0,0,0.0,0,2.37,0.00,0.1,JPN,0,0,0.00,0,0.2,0.00,0.00,1,2.37,0.00,0,2.37,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.2,-0.2,12.86,0.18,0.00,0,0,0.0,1.2,0.00,,0,1,0.00,0,12.86,0,0,0,0,0,0,0,0,0,0,1,4,0.0,75.0,1,1,2,0.0,0,0.0,3,100.0,100.0,0,42,1,2,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,0,0,2,2,4,1,7,0,,7,,1,1,0,0,5,0.6,1,+1,0.3,0,1,0.0,+0.5,0,7,+11.89,3.00,7,0,+12.86,,+6.18,+6.86
0db169ae,Sandro Tonali,Newcastle Utd,Premier-League,2024-2025,3.2,3.2,27,2,1,"1,820",0,MF,0.16,0,0,0.6,2,0.16,0.10,20.2,ITA,5,19,0.05,3,3.8,0.03,0.10,83,0.19,0.15,29,0.19,0.15,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,-1.2,-1.2,1.19,0.13,0.08,8,2,33.3,18.7,0.40,0.25,5,45,0.25,0,2.22,3,0,5,0,3,0,2,0,5,1,31,1010,1.2,82.5,84,526,342,+0.4,11,53.6,833,89.4,85.4,45,12813,470,292,72,14,3,3295,26,6,29,977,7,7,16,5,4,4,1,15,0,24,1,41,39,24,27,10,24,14,19,3,17,21,20,51.3,65,31,37,2,1,0,10,8,0,55.6,128,0,668,1207,27,21,23,16,837,268,284,676,3614,8,59.3,1207,29.6,31,45,28,4,1534,34.4,8,+10,69.7,0,36,24.2,+10.2,13,27,+0.49,1.70,67,26,+0.49,84,+0.46,+0.51
532e1e4f,Pau Torres,Aston Villa,Premier-League,2024-2025,0.5,0.5,19,0,0,"1,639",0,DF,0.03,0,0,0.0,0,0.03,0.00,18.2,ESP,1,19,0.00,0,0.5,0.00,0.00,72,0.03,0.00,31,0.03,0.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-0.5,-0.5,0.44,0.06,0.00,2,0,25.0,11.7,0.11,0.00,2,12,0.11,1,0.66,3,0,0,0,0,0,0,0,1,0,9,1122,0.3,88.2,117,450,532,0.0,1,48.7,990,94.4,93.2,57,17143,425,496,92,7,0,6468,1,3,100,1019,0,4,3,0,3,8,0,58,0,14,2,20,15,58,14,10,9,4,6,2,11,7,9,60.0,29,6,7,0,0,0,15,21,0,41.7,53,0,772,1241,16,3,3,14,882,75,591,581,5098,2,87.5,1241,12.5,13,190,19,0,3343,26.3,0,-3,60.7,2,26,23.1,+3.1,18,,-0.33,1.53,86,29,-0.16,86,+0.31,+0.17
4dc4f138,Conor Townsend,Ipswich Town,Premier-League,2024-2025,0.0,0.0,4,0,1,226,0,DF,0.00,0,0,0.7,0,0.00,0.00,2.5,ENG,1,2,0.40,1,0.7,0.26,0.00,4,0.26,0.40,2,0.26,0.40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,1,3,0.40,0,1.19,0,0,0,0,0,0,0,0,1,0,3,88,0.2,61.4,12,32,36,+0.3,4,16.7,54,84.4,69.4,2,848,27,25,5,2,2,421,8,15,18,69,1,1,3,1,1,0,0,2,0,6,0,10,10,10,7,4,4,2,2,0,9,1,8,80.0,14,2,1,0,0,0,3,4,0,42.9,4,0,40,123,0,2,2,0,56,24,65,36,186,0,,123,,2,19,2,0,93,2.0,2,0,8.4,26,4,5.2,-3.1,2,23,+1.20,1.00,57,4,0.00,90,-0.24,-1.25
9a28eba4,Adama Traoré,Fulham,Premier-League,2024-2025,3.8,3.8,28,2,5,"1,473",0,"FW,MF",0.23,0,0,4.1,2,0.23,0.12,16.4,ESP,2,16,0.31,7,7.8,0.25,0.12,55,0.48,0.43,80,0.48,0.43,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,-1.8,-1.8,2.14,0.11,0.06,11,0,31.4,14.3,0.67,0.18,8,66,0.49,0,4.03,4,0,0,0,2,1,7,0,7,0,53,493,3.9,71.8,44,240,165,+0.9,32,56.8,354,80.4,73.9,25,5555,193,122,30,26,14,1377,82,0,0,492,0,5,16,0,1,2,0,0,0,6,3,15,13,5,10,0,1,6,8,5,8,2,5,38.5,16,19,28,1,0,0,23,22,0,51.1,71,0,458,672,82,29,18,40,517,383,68,241,3813,32,48.8,672,39.0,82,2,39,32,2095,23.7,12,+6,54.6,1,27,17.9,+5.8,4,22,+0.51,1.57,53,21,+0.37,76,+0.37,+0.36
999ceb5f,Boubacar Traoré,Wolves,Premier-League,2024-2025,0.0,0.0,1,0,0,1,0,MF,0.00,0,0,0.0,0,0.00,0.00,0.0,MLI,0,0,0.00,0,0.0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,100.0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,2,,0,0,0,0,0,0.6,1,0,0.0,4,0,0.0,+0.6,0,1,+0.57,3.00,1,0,0.00,,+50.44,+49.93
fe558029,Mark Travers,Bournemouth,Premier-League,2024-2025,0.0,0.0,5,0,0,450,0,GK,0.00,0,0,0.0,0,0.00,0.00,5.0,IRL,0,5,0.00,0,0.0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,2,2,5,20,1,450,0,80.0,0,0,1,5,0,5,,20.0,1.00,25,9.5,103,63,+4.5,39,29,+0.89,1,73,0,36.3,1.6,45.2,41.7,55.8,1,76.9,12.9,1,33,5,0.38,1.00,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,142,0.0,70.4,83,6,53,0.0,0,51.8,100,100.0,96.2,43,3469,6,51,3,0,0,2692,0,0,47,95,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,100.0,3,0,85,162,0,0,0,0,68,0,159,3,426,0,,162,,0,144,0,0,188,7.0,0,+1,16.7,18,6,7.3,-0.2,5,,-0.20,1.60,90,5,+0.20,90,-0.65,-0.05
732327ae,Ryan Trevitt,Brentford,Premier-League,2024-2025,0.0,0.0,1,0,0,4,0,MF,0.00,0,0,0.0,0,0.00,0.00,0.0,ENG,0,0,0.00,0,0.0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,7,0.0,57.1,0,2,3,0.0,0,,4,50.0,100.0,0,73,1,3,1,0,0,23,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,,2,0,4,7,0,0,0,0,4,1,2,4,7,0,,7,,0,1,0,0,2,0.0,1,0,0.1,11,0,0.0,0.0,0,4,-0.13,0.00,4,0,0.00,,+0.01,0.00
